dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,compile_fx.<locals>.bw_compiler,CachingAutotuner.autotune_to_one_config
cuda,M2M100ForConditionalGeneration,8,6.334858,13.756083,6.649281,22.708375,9.359801,3.538977,0.890863,7.295896,18.722541,23.153336
cuda,MBartForCausalLM,32,2.320220,7.000190,3.288527,10.927359,4.126477,1.523778,0.313556,1.326510,1.316598,8.652889
cuda,MBartForConditionalGeneration,16,6.319955,14.737737,10.590014,22.685087,11.665610,3.917386,1.300268,3.098258,2.003904,21.917536
cuda,MT5ForConditionalGeneration,8,5.186542,8.741951,6.174050,14.793516,7.026556,2.182029,0.505769,8.236923,20.650111,7.016876
cuda,MegatronBertForCausalLM,16,5.661130,11.405593,8.720379,16.211952,8.176349,3.035436,0.918344,4.117130,17.870570,2.935710
cuda,MegatronBertForQuestionAnswering,16,5.687853,10.718129,8.528380,15.339319,8.052191,2.984660,0.917634,3.454907,16.832899,2.243610
cuda,MobileBertForMaskedLM,32,13.669921,12.641758,12.786360,28.159671,17.249860,5.027540,2.681323,7.435517,36.133608,5.630112
cuda,MobileBertForQuestionAnswering,64,13.624180,12.494668,12.448188,27.531301,16.705099,4.971902,2.737871,6.601813,34.478210,3.960976
cuda,OPTForCausalLM,32,2.415294,6.211181,2.541527,10.068424,4.296918,1.564744,0.291018,1.539476,2.359523,8.035174
cuda,PLBartForCausalLM,32,1.189240,4.771926,1.519206,6.897978,1.738935,0.763977,0.121554,1.276303,1.535602,5.134550
cuda,PLBartForConditionalGeneration,16,3.282145,7.909949,4.186295,12.393787,4.862614,1.933783,0.415200,4.033615,3.969400,12.844446
cuda,PegasusForCausalLM,32,2.353636,7.160560,3.168853,11.341426,3.998404,1.504034,0.307789,1.890932,1.425281,9.349939
cuda,PegasusForConditionalGeneration,16,5.955114,13.654880,8.070767,22.104671,10.079709,3.820871,0.894539,5.029469,2.612841,21.823891
cuda,RobertaForCausalLM,64,3.069394,6.368426,3.541319,9.193724,3.778329,1.504362,0.314855,1.632753,1.508790,8.111822
cuda,RobertaForQuestionAnswering,128,2.873826,5.539404,3.444885,8.340333,3.698427,1.484868,0.313332,1.095767,7.453329,0.523447
cuda,Speech2Text2ForCausalLM,128,1.255784,5.431429,1.086897,8.244429,1.928938,0.746766,0.120342,1.566027,1.448524,5.518083
cuda,T5ForConditionalGeneration,4,3.538401,7.565048,3.370655,11.766863,4.824216,1.566607,0.309858,3.828705,6.926776,11.529156
cuda,T5Small,1,3.584055,7.101332,2.921257,11.101147,4.401578,1.354822,0.291054,3.694905,8.015910,10.751922
cuda,TrOCRForCausalLM,32,2.269085,6.513783,3.050597,10.031158,3.885723,1.435515,0.290315,1.316140,1.378823,7.990434
cuda,XGLMForCausalLM,8,4.940534,12.886424,8.396875,19.688681,8.921094,2.980147,0.838521,4.353320,30.749891,19.788571
cuda,YituTechConvBert,1,4.268172,8.714015,5.216928,14.133339,5.649393,1.979397,0.490111,5.375785,16.253184,16.181182
