dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,compile_fx.<locals>.bw_compiler
cuda,OPTForCausalLM,4,4.935408,23.281870,1.501353,46.855365,2.752044,1.146451,0.229584,19.028985,44.190108
cuda,PLBartForCausalLM,16,3.264969,19.521688,0.757160,40.339795,1.434896,0.602666,0.103245,8.271846,29.898581
cuda,PLBartForConditionalGeneration,8,7.657616,40.006367,1.733243,81.369473,3.997672,1.517767,0.334510,27.970753,71.195257
cuda,PegasusForCausalLM,8,10.209067,24.752135,1.177567,46.343871,2.597707,1.006895,0.207970,12.611138,35.473868
cuda,PegasusForConditionalGeneration,4,27.151962,38.560361,2.888463,75.545161,6.112015,2.715591,0.656902,19.562322,59.673995
cuda,RobertaForCausalLM,4,5.414663,35.157151,1.451167,50.315827,3.582408,1.152527,0.247806,19.407597,36.113931
cuda,RobertaForQuestionAnswering,64,5.394575,35.227517,1.299464,49.060442,3.506127,1.114385,0.244026,0.467648,15.697072
cuda,Speech2Text2ForCausalLM,64,3.098102,17.954871,0.616114,37.749571,1.306159,0.547166,0.096051,8.246233,28.704120
cuda,T5ForConditionalGeneration,4,4.441775,68.610185,1.711954,119.237306,3.020541,1.235105,0.263199,16.080512,68.538469
cuda,T5Small,1,4.411844,64.151815,1.113897,87.089398,2.749314,0.957965,0.235307,17.629295,41.797146
cuda,TrOCRForCausalLM,8,10.223768,23.711572,1.230157,45.171955,2.647842,0.996624,0.212912,0.416229,23.198349
cuda,XGLMForCausalLM,1,15.774054,58.168269,1.946721,105.649698,6.427899,1.852177,0.563248,23.893996,73.522360
cuda,XLNetLMHeadModel,4,18.908440,158.389826,3.890791,181.227445,9.360294,2.873388,0.765442,27.793631
cuda,YituTechConvBert,1,9.508616,45.682137,2.284314,73.392473,4.136477,1.442822,0.376164,36.509630,66.648591
